image_id,domain,split,image_path
n02391049_9626,B (Zebra),train,trainB/n02391049_9626.jpg
n02391049_9629,B (Zebra),train,trainB/n02391049_9629.jpg
n02391049_9635,B (Zebra),train,trainB/n02391049_9635.jpg
n02391049_964,B (Zebra),train,trainB/n02391049_964.jpg
n02391049_9656,B (Zebra),train,trainB/n02391049_9656.jpg
n02391049_966,B (Zebra),train,trainB/n02391049_966.jpg
n02391049_9665,B (Zebra),train,trainB/n02391049_9665.jpg
n02391049_9675,B (Zebra),train,trainB/n02391049_9675.jpg
n02391049_968,B (Zebra),train,trainB/n02391049_968.jpg
n02391049_9680,B (Zebra),test,testB/n02391049_9680.jpg
n02391049_969,B (Zebra),train,trainB/n02391049_969.jpg
n02391049_9698,B (Zebra),train,trainB/n02391049_9698.jpg
n02391049_9705,B (Zebra),train,trainB/n02391049_9705.jpg
n02391049_9719,B (Zebra),train,trainB/n02391049_9719.jpg
n02391049_9726,B (Zebra),train,trainB/n02391049_9726.jpg
n02391049_9740,B (Zebra),test,testB/n02391049_9740.jpg
n02391049_9747,B (Zebra),train,trainB/n02391049_9747.jpg
n02391049_976,B (Zebra),train,trainB/n02391049_976.jpg
n02391049_9762,B (Zebra),train,trainB/n02391049_9762.jpg
n02391049_9777,B (Zebra),train,trainB/n02391049_9777.jpg
n02391049_978,B (Zebra),train,trainB/n02391049_978.jpg
n02391049_98,B (Zebra),train,trainB/n02391049_98.jpg
n02391049_980,B (Zebra),test,testB/n02391049_980.jpg
n02391049_9804,B (Zebra),train,trainB/n02391049_9804.jpg
n02391049_9822,B (Zebra),train,trainB/n02391049_9822.jpg
n02391049_983,B (Zebra),train,trainB/n02391049_983.jpg
n02391049_984,B (Zebra),train,trainB/n02391049_984.jpg
n02391049_9844,B (Zebra),train,trainB/n02391049_9844.jpg
n02391049_985,B (Zebra),train,trainB/n02391049_985.jpg
n02391049_986,B (Zebra),train,trainB/n02391049_986.jpg
n02391049_9864,B (Zebra),train,trainB/n02391049_9864.jpg
n02391049_9900,B (Zebra),test,testB/n02391049_9900.jpg
n02391049_9911,B (Zebra),train,trainB/n02391049_9911.jpg
n02391049_9918,B (Zebra),train,trainB/n02391049_9918.jpg
n02391049_9919,B (Zebra),train,trainB/n02391049_9919.jpg
n02391049_992,B (Zebra),train,trainB/n02391049_992.jpg
n02391049_9922,B (Zebra),train,trainB/n02391049_9922.jpg
n02391049_993,B (Zebra),train,trainB/n02391049_993.jpg
n02391049_9951,B (Zebra),train,trainB/n02391049_9951.jpg
n02391049_9960,B (Zebra),test,testB/n02391049_9960.jpg
n02391049_9964,B (Zebra),train,trainB/n02391049_9964.jpg
n02391049_9965,B (Zebra),train,trainB/n02391049_9965.jpg
n02391049_9977,B (Zebra),train,trainB/n02391049_9977.jpg
n02391049_9979,B (Zebra),train,trainB/n02391049_9979.jpg
n02391049_9987,B (Zebra),train,trainB/n02391049_9987.jpg
n02391049_999,B (Zebra),train,trainB/n02391049_999.jpg
